region,anio,semana,radiacion_solar_media_MJ_m2
Arica y Parinacota,2026,4,25.09
Arica y Parinacota,2026,5,27.12
Arica y Parinacota,2026,6,27.55
Arica y Parinacota,2026,7,26.83
Arica y Parinacota,2026,8,24.76
Arica y Parinacota,2026,9,26.94
Arica y Parinacota,2026,10,26.92
Arica y Parinacota,2026,11,25.66
Arica y Parinacota,2026,12,25.03
Arica y Parinacota,2026,13,22.89
Arica y Parinacota,2026,14,22.88
Arica y Parinacota,2026,15,21.71
Arica y Parinacota,2026,16,21.65
Arica y Parinacota,2026,17,20.74
Arica y Parinacota,2026,18,20.29
Arica y Parinacota,2026,19,18.55
Arica y Parinacota,2026,20,18.18
Arica y Parinacota,2026,21,15.49
Arica y Parinacota,2026,22,17.48
Arica y Parinacota,2026,23,16.14
Arica y Parinacota,2026,24,15.17
Arica y Parinacota,2026,25,16.04
Atacama,2014,1,33.68
Atacama,2014,2,33.63
Atacama,2014,3,31.78
Atacama,2014,4,31.94
Atacama,2014,5,32.24
Atacama,2014,6,31.94
Atacama,2014,7,31.35
Atacama,2014,8,30.42
Atacama,2014,9,29.56
Atacama,2014,10,28.47
Atacama,2014,11,27.36
Atacama,2014,12,26.06
Atacama,2014,13,25.03
Atacama,2014,14,23.22
Atacama,2014,15,22.56
Atacama,2014,16,21.52
Atacama,2014,17,20.32
Atacama,2014,18,18.4
Atacama,2014,19,17.73
Atacama,2014,20,17.6
Atacama,2014,21,13.51
Atacama,2014,22,15.11
Atacama,2014,23,15.31
Atacama,2014,24,14.6
Atacama,2014,25,15.25
Atacama,2014,26,14.84
Atacama,2014,27,14.8
Atacama,2014,28,15.51
Atacama,2014,29,16.29
Atacama,2014,30,16.1
Atacama,2014,31,17.3
Atacama,2014,32,17.89
Atacama,2014,33,19.02
Atacama,2014,34,20.34
Atacama,2014,35,21.82
Atacama,2014,36,22.16
Atacama,2014,37,20.44
Atacama,2014,38,24.31
Atacama,2014,39,26.57
Atacama,2014,40,27.24
Atacama,2014,41,28.76
Atacama,2014,42,28.82
Atacama,2014,43,28.01
Atacama,2014,44,31.64
Atacama,2014,45,32.74
Atacama,2014,46,32.84
Atacama,2014,47,33.44
Atacama,2014,48,33.91
Atacama,2014,49,34.42
Atacama,2014,50,34.0
Atacama,2014,51,34.46
Atacama,2014,52,34.87
Atacama,2015,1,34.14
Atacama,2015,2,33.02
Atacama,2015,3,33.91
Atacama,2015,4,33.11
Atacama,2015,5,32.15
Atacama,2015,6,31.72
Atacama,2015,7,30.52
Atacama,2015,8,29.51
Atacama,2015,9,29.13
Atacama,2015,10,28.71
Atacama,2015,11,27.37
Atacama,2015,12,25.37
Atacama,2015,13,17.09
Atacama,2015,14,22.35
Atacama,2015,15,22.45
Atacama,2015,16,21.31
Atacama,2015,17,20.41
Atacama,2015,18,19.5
Atacama,2015,19,17.64
Atacama,2015,20,17.64
Atacama,2015,21,16.41
Atacama,2015,22,14.21
Atacama,2015,23,16.03
Atacama,2015,24,15.51
Atacama,2015,25,15.16
Atacama,2015,26,14.12
Atacama,2015,27,14.83
Atacama,2015,28,13.81
Atacama,2015,29,13.86
Atacama,2015,30,15.72
Atacama,2015,31,17.49
Atacama,2015,32,13.24
Atacama,2015,33,15.01
Atacama,2015,34,19.17
Atacama,2015,35,21.46
Atacama,2015,36,22.16
Atacama,2015,37,23.48
Atacama,2015,38,23.71
Atacama,2015,39,26.03
Atacama,2015,40,26.71
Atacama,2015,41,26.98
Atacama,2015,42,28.57
Atacama,2015,43,27.59
Atacama,2015,44,30.07
Atacama,2015,45,31.5
Atacama,2015,46,32.84
Atacama,2015,47,33.11
Atacama,2015,48,32.6
Atacama,2015,49,34.43
Atacama,2015,50,34.17
Atacama,2015,51,34.56
Atacama,2015,52,34.95
Atacama,2015,53,34.49
Atacama,2016,1,33.3
Atacama,2016,2,33.73
Atacama,2016,3,32.8
Atacama,2016,4,32.01
Atacama,2016,5,30.97
Atacama,2016,6,29.22
Atacama,2016,7,30.79
Atacama,2016,8,28.75
Atacama,2016,9,28.81
Atacama,2016,10,26.94
Atacama,2016,11,25.72
Atacama,2016,12,24.58
Atacama,2016,13,23.3
Atacama,2016,14,20.91
Atacama,2016,15,21.43
Atacama,2016,16,16.01
Atacama,2016,17,17.67
Atacama,2016,18,14.82
Atacama,2016,19,13.76
Atacama,2016,20,15.32
Atacama,2016,21,12.05
Atacama,2016,22,11.82
Atacama,2016,23,13.54
Atacama,2016,24,14.49
Atacama,2016,25,13.45
Atacama,2016,26,13.05
Atacama,2016,27,12.81
Atacama,2016,28,15.82
Atacama,2016,29,16.47
Atacama,2016,30,17.24
Atacama,2016,31,16.57
Atacama,2016,32,19.39
Atacama,2016,33,20.75
Atacama,2016,34,20.32
Atacama,2016,35,22.6
Atacama,2016,36,23.92
Atacama,2016,37,25.15
Atacama,2016,38,26.14
Atacama,2016,39,27.27
Atacama,2016,40,28.18
Atacama,2016,41,28.7
Atacama,2016,42,28.33
Atacama,2016,43,31.44
Atacama,2016,44,31.9
Atacama,2016,45,32.26
Atacama,2016,46,32.24
Atacama,2016,47,33.28
Atacama,2016,48,33.94
Atacama,2016,49,31.74
Atacama,2016,50,33.89
Atacama,2016,51,33.83
Atacama,2016,52,33.93
Atacama,2017,1,31.4
Atacama,2017,2,31.9
Atacama,2017,3,29.17
Atacama,2017,4,27.19
Atacama,2017,5,29.75
Atacama,2017,6,30.01
Atacama,2017,7,29.51
Atacama,2017,8,27.43
Atacama,2017,9,27.03
Atacama,2017,10,27.13
Atacama,2017,11,25.0
Atacama,2017,12,23.94
Atacama,2017,13,23.11
Atacama,2017,14,22.06
Atacama,2017,15,21.08
Atacama,2017,16,18.13
Atacama,2017,17,19.26
Atacama,2017,18,17.53
Atacama,2017,19,12.48
Atacama,2017,20,12.85
Atacama,2017,21,12.97
Atacama,2017,22,15.08
Atacama,2017,23,12.58
Atacama,2017,24,13.54
Atacama,2017,25,13.93
Atacama,2017,26,13.77
Atacama,2017,27,13.46
Atacama,2017,28,15.11
Atacama,2017,29,15.57
Atacama,2017,30,16.59
Atacama,2017,31,16.83
Atacama,2017,32,15.33
Atacama,2017,33,19.48
Atacama,2017,34,19.46
Atacama,2017,35,20.22
Atacama,2017,36,21.87
Atacama,2017,37,23.6
Atacama,2017,38,24.0
Atacama,2017,39,24.4
Atacama,2017,40,26.73
Atacama,2017,41,28.53
Atacama,2017,42,28.35
Atacama,2017,43,28.34
Atacama,2017,44,29.92
Atacama,2017,45,30.55
Atacama,2017,46,30.55
Atacama,2017,47,31.86
Atacama,2017,48,31.74
Atacama,2017,49,32.61
Atacama,2017,50,31.23
Atacama,2017,51,32.47
Atacama,2017,52,31.28
Atacama,2018,1,31.57
Atacama,2018,2,29.55
Atacama,2018,3,31.38
Atacama,2018,4,31.5
Atacama,2018,5,29.6
Atacama,2018,6,29.43
Atacama,2018,7,28.43
Atacama,2018,8,28.31
Atacama,2018,9,27.44
Atacama,2018,10,26.23
Atacama,2018,11,25.72
Atacama,2018,12,24.89
Atacama,2018,13,23.31
Atacama,2018,14,22.33
Atacama,2018,15,19.76
Atacama,2018,16,19.7
Atacama,2018,17,17.87
Atacama,2018,18,17.81
Atacama,2018,19,16.83
Atacama,2018,20,15.28
Atacama,2018,21,15.93
Atacama,2018,22,14.17
Atacama,2018,23,14.42
Atacama,2018,24,13.79
Atacama,2018,25,14.3
Atacama,2018,26,14.02
Atacama,2018,27,14.1
Atacama,2018,28,15.28
Atacama,2018,29,13.88
Atacama,2018,30,15.79
Atacama,2018,31,16.17
Atacama,2018,32,17.97
Atacama,2018,33,18.81
Atacama,2018,34,20.0
Atacama,2018,35,20.93
Atacama,2018,36,22.57
Atacama,2018,37,21.91
Atacama,2018,38,24.12
Atacama,2018,39,24.85
Atacama,2018,40,24.58
Atacama,2018,41,26.33
Atacama,2018,42,29.07
Atacama,2018,43,28.81
Atacama,2018,44,29.73
Atacama,2018,45,31.37
Atacama,2018,46,31.78
Atacama,2018,47,31.68
Atacama,2018,48,30.8
Atacama,2018,49,33.26
Atacama,2018,50,32.23
Atacama,2018,51,31.75
Atacama,2018,52,32.21
Atacama,2019,1,31.53
Atacama,2019,2,31.19
Atacama,2019,3,31.34
Atacama,2019,4,30.83
Atacama,2019,5,29.49
Atacama,2019,6,28.55
Atacama,2019,7,29.36
Atacama,2019,8,28.2
Atacama,2019,9,26.76
Atacama,2019,10,26.84
Atacama,2019,11,25.82
Atacama,2019,12,24.79
Atacama,2019,13,22.41
Atacama,2019,14,21.63
Atacama,2019,15,21.2
Atacama,2019,16,20.1
Atacama,2019,17,18.78
Atacama,2019,18,17.59
Atacama,2019,19,15.44
Atacama,2019,20,16.07
Atacama,2019,21,13.72
Atacama,2019,22,13.59
Atacama,2019,23,15.17
Atacama,2019,24,13.93
Atacama,2019,25,14.65
Atacama,2019,26,13.51
Atacama,2019,27,13.93
Atacama,2019,28,14.45
Atacama,2019,29,14.97
Atacama,2019,30,13.78
Atacama,2019,31,17.69
Atacama,2019,32,18.03
Atacama,2019,33,18.82
Atacama,2019,34,20.11
Atacama,2019,35,21.07
Atacama,2019,36,20.32
Atacama,2019,37,21.3
Atacama,2019,38,24.46
Atacama,2019,39,24.93
Atacama,2019,40,26.44
Atacama,2019,41,26.24
Atacama,2019,42,27.58
Atacama,2019,43,29.6
Atacama,2019,44,28.28
Atacama,2019,45,30.15
Atacama,2019,46,30.61
Atacama,2019,47,29.42
Atacama,2019,48,32.56
Atacama,2019,49,32.53
Atacama,2019,50,32.16
Atacama,2019,51,33.08
Atacama,2019,52,30.34
Atacama,2020,1,31.99
Atacama,2020,2,31.86
Atacama,2020,3,29.82
Atacama,2020,4,30.25
Atacama,2020,5,30.17
